Sheet,ID,Species,Location,latitude,longitude,biomass,size,source,Institution
SeasearchAJ,,Alaria esculenta,"Portnapple, Portstewart",55.18054708,-6.724825301,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Portnapple, Portstewart",55.18054708,-6.724825301,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Ballintoy Limestone, Boheeshane Bay, Ballintoy",55.2428196,-6.354884228,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Ballintoy Limeston, Boheeshane Bay, Ballintoy",55.2428196,-6.354884228,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Between little Skerries, Portrush, Co. Antrim",55.21978259,-6.655410091,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Brompton Road, Bangor, Co. Down",54.66815291,-5.683915655,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Port-Na-Happle, Portstewart",55.18148071,-6.724181355,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Blue Pool, Portrush, Co. Antrim",55.20859908,-6.653095328,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Zara Shoal, Strangford Lough",54.37951585,-5.561586006,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Zara Shoal, Strangford Lough",54.37905578,-5.561330464,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Holm Bay, west side Strangford Lough",54.40386649,-5.630704782,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Holm Bay, west side Strangford Lough",54.40386649,-5.630704782,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Neils Reef, Strangford Lough",54.39808652,-5.613255442,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Skate Rock, Strangford Lough",54.38838301,-5.623157408,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Bay north of Aldleys Point, Strangford Narrows",54.38436524,-5.573361307,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Gunns Island, Ardglass",54.29128434,-5.545583174,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Rainey Sound, Skettrick Island, Strangford Lough",54.49046526,-5.648361366,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Rainey Sound, Skettrick Island, Strangford Lough",54.49046526,-5.648361366,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Gunns Island, Ardglass",54.29090049,-5.545181249,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Dunseverick Harbour, North Antrim coast",55.23784648,-6.429191225,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"MV Tide, nr Ardglass, Co. Down",54.28456377,-5.56244998,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Salmon Rock Beach, Portballintrae",55.22066937,-6.543596509,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Groomsport, Harbour wall to beach, North Down",54.67687655,-5.617566167,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Orlock Point, Donaghadee, North Down",54.67169985,-5.574040553,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Brompton Road, Bangor, North Down",54.66818831,-5.683934373,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Brompton west side, Bangor, North Down",54.6687793,-5.684903351,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Church Bay Zostera, Rathlin Island",55.28601949,-6.194646282,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Orlock headland, East of Groomsport, North Down",54.67098645,-5.57383819,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Ardglass Harbour, Ardglass, Co. Down",54.26183503,-5.601287867,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Isle of Muck west, Co. Antrim, N. Ireland",54.85008533,-5.722954416,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Stronlea Point, Rathlin Island, Co. Antrim",55.29375181,-6.23452285,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Snorkle dive. Jenny Watt's Cove, Brompton Road, Bangor, Co. Down, Northern Ireland",54.66811516,-5.683974297,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Snorkel dive. Blue Pool, Portrush, Co. Antrim",55.20861759,-6.65308176,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Snorkel dive. White Rocks Caves, Portrush, Co. Antrim",55.20672002,-6.603857578,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"The White Lady, Guns Island, Ardglass, Co. Down",54.29048776,-5.545760639,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Luke's Point, Bangor, Co. Down",54.67024822,-5.656937113,,,Seasearch,Seasearch
RockshoremacroalgaeNBDC,,Alaria esculenta,Maghery,54.9247,-8.44804,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Alaria esculenta,Curraghbinny,51.81191,-8.29295,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Alaria esculenta,Portnoo,54.84278,-8.46382,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Alaria esculenta,Tra Bui,53.29388,-9.7708,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Alaria esculenta,Dooey Point,54.87705,-8.38947,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Alaria esculenta,Falchorrib,54.89327,-8.40262,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Alaria esculenta,Carrowloughan,54.27244,-8.663,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Alaria esculenta,Pollykelly,54.26485,-8.72005,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Alaria esculenta,Pollykelly,54.26509,-8.72071,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Alaria esculenta,Carrowloghaun Point,54.27254,-8.66263,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Alaria esculenta,Rinroe Point,54.30133,-9.84455,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Alaria esculenta,Tra Bui,53.29388,-9.7702,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Alaria esculenta,Inver Pier,54.24335,-9.87784,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Alaria esculenta,Portnoo,54.84144,-8.465871,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Alaria esculenta,Hook Head Lighthouse,52.12469,-6.93049,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Alaria esculenta,Glassilaun Point,53.61727,-9.87682,,,https://marineinfo.org/id/dataset/5818,NBDC
MBA,,Alaria esculenta,,54.39027,-5.45827,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=1884,MBA
MBA,,Alaria esculenta,,55.04496,-5.96306,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=1884,MBA
MBA,,Alaria esculenta,,54.39027,-5.45827,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=1884,MBA
MBA,,Alaria esculenta,,55.04496,-5.96306,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=1884,MBA
MBA,,Alaria esculenta,,54.39027,-5.45827,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=1884,MBA
MBA,,Alaria esculenta,,55.04496,-5.96306,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=1884,MBA
MBA,,Alaria esculenta,,55.20638,-6.65387,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=1884,MBA
MBA,,Alaria esculenta,,54.38358,-5.48178,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=1884,MBA
MBA,,Alaria esculenta,,55.04496,-5.96306,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=1884,MBA
Ecoserve,,Alaria esculenta,,55.192747,-6.708967,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=1947,Ecoserve
Ecoserve,,Alaria esculenta,,53.156,-6.066,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=1947,Ecoserve
